Codice provincia,Et√†,Totale
89,45,6046
89,46,5938
89,47,6114
89,48,5940
89,49,5921
89,50,5733
89,51,5612
89,52,5474
89,53,5284
89,54,5273
89,55,4910
89,56,5235
89,57,5097
89,58,4664
89,59,4615
89,60,4672
89,61,4887
89,62,4860
89,63,5272
89,64,5518
89,65,4976
89,66,4436
89,67,3935
89,68,3819
89,69,3729
89,70,3752
89,71,4249
89,72,3956
89,73,3836
89,74,3189
89,75,3204
89,76,3278
89,77,3126
89,78,2922
89,79,2580
89,80,2612
90,0,2562
90,1,2612
90,2,2598
90,3,2573
90,4,2704
90,5,2611
90,6,2687
90,7,2706
90,8,2762
90,9,2671
90,10,2715
90,11,2789
90,12,2779
90,13,2797
90,14,2751
90,15,2935
90,16,2926
90,17,2954
90,18,3171
90,19,3332
90,20,3359
90,21,3522
90,22,3540
90,23,3449
90,24,3630
90,25,3608
90,26,3698
90,27,3726
90,28,3759
90,29,3960
90,30,3954
90,31,4029
90,32,4198
90,33,4568
90,34,4713
90,35,5001
90,36,5202
90,37,5256
90,38,5425
90,39,5320
90,40,5223
90,41,5130
90,42,5294
90,43,5223
90,44,5294
90,45,5442
90,46,5550
90,47,5530
90,48,5389
90,49,5194
90,50,5014
90,51,5022
90,52,4798
90,53,4771
90,54,4751
90,55,4575
90,56,4525
90,57,4626
90,58,4317
90,59,4247
90,60,4260
90,61,4323
90,62,4185
90,63,4355
90,64,4175
90,65,4003
90,66,3682
90,67,3753
90,68,3638
90,69,3643
90,70,3440
90,71,3707
90,72,3510
90,73,3138
90,74,2971
90,75,2861
90,76,2681
90,77,2809
90,78,2605
90,79,2343
90,80,2283
91,0,1288
91,1,1276
91,2,1332
91,3,1280
91,4,1254
91,5,1359
91,6,1389
91,7,1337
91,8,1380
91,9,1332
91,10,1458
91,11,1430
91,12,1461
91,13,1471
91,14,1488
91,15,1427
91,16,1624
91,17,1642
91,18,1674
91,19,1690
91,20,1740
91,21,1847
91,22,1700
91,23,1912
91,24,1769
91,25,1789
91,26,1892
91,27,1799
91,28,1948
91,29,1927
91,30,1999
91,31,1969
91,32,1929
91,33,2177
91,34,2192
91,35,2221
91,36,2244
91,37,2303
91,38,2348
91,39,2285
91,40,2304
91,41,2270
91,42,2440
91,43,2414
91,44,2531
91,45,2618
91,46,2465
91,47,2629
91,48,2468
91,49,2441
91,50,2453
91,51,2311
91,52,2312
91,53,2289
91,54,2269
91,55,2258
91,56,2177
91,57,2231
91,58,2039
91,59,2175
91,60,2024
91,61,2039
91,62,1952
91,63,2123
91,64,1909
91,65,1749
91,66,1807
91,67,1778
91,68,1719
91,69,1720
91,70,1599
91,71,1759
91,72,1704
91,73,1588
91,74,1427
91,75,1495
91,76,1408
91,77,1376
91,78,1330
91,79,1255
91,80,1135
92,0,4344
92,1,4495
92,2,4534
92,3,4512
92,4,4486
92,5,4621
92,6,4498
92,7,4432
92,8,4655
92,9,4524
92,10,4646
92,11,4706
92,12,4496
92,13,4410
92,14,4425
92,15,4585
92,16,4694
92,17,4900
92,18,4943
92,19,5203
92,20,5421
92,21,5729
92,22,5664
92,23,5826
92,24,5817
92,25,5980
92,26,6271
92,27,6410
92,28,6607
92,29,7113
92,30,7052
92,31,7339
92,32,7373
92,33,7948
92,34,8208
92,35,8546
92,36,9078
92,37,9513
92,38,9592
92,39,9435
92,40,9426
92,41,9134
92,42,9409
92,43,9202
92,44,9516
92,45,9403
92,46,9456
92,47,9625
92,48,9156
92,49,8874
92,50,8636
92,51,8392
92,52,8361
92,53,8084
92,54,8048
92,55,7973
92,56,7648
92,57,7860
92,58,7402
92,59,7258
92,60,7091
92,61,7138
92,62,6992
92,63,7120
92,64,6918
92,65,6502
92,66,6197
92,67,5682
92,68,5649
92,69,5908
92,70,5541
92,71,6035
92,72,5494
92,73,4975
92,74,4705
92,75,4626
92,76,4025
92,77,4155
92,78,4013
92,79,3581
92,80,3339
93,0,2925
93,1,2971
93,2,3130
93,3,3076
93,4,3138
93,5,3036
93,6,2872
93,7,2969
93,8,2803
93,9,2790
93,10,2861
93,11,2867
93,12,2782
93,13,2742
93,14,2608
93,15,2754
93,16,2541
93,17,2540
93,18,2630
93,19,2756
93,20,2767
93,21,2765
93,22,2813
93,23,2922
93,24,2933
93,25,3063
93,26,3189
93,27,3274
93,28,3408
93,29,3768
93,30,3876
93,31,4034
93,32,4117
93,33,4510
93,34,4471
93,35,4709
93,36,4897
93,37,5194
93,38,5044
93,39,5216
93,40,5102
93,41,5169
93,42,5255
93,43,5315
93,44,5229
93,45,5066
93,46,5073
93,47,5247
93,48,4966
93,49,4678
93,50,4559
93,51,4324
93,52,4329
93,53,4024
93,54,4046
93,55,3956
93,56,3819
93,57,3857
93,58,3826
93,59,3876
93,60,3793
93,61,3944
93,62,3764
93,63,4088
93,64,3956
93,65,4253
93,66,2919
93,67,3481
93,68,3467
93,69,3468
93,70,3317
93,71,3543
93,72,3387
93,73,3231
93,74,2998
93,75,2626
93,76,2577
93,77,2394
93,78,2316
93,79,2209
93,80,2005
94,0,610
94,1,659
94,2,636
94,3,662
94,4,685
94,5,654
94,6,690
94,7,653
94,8,650
94,9,686
94,10,678
94,11,716
94,12,693
94,13,757
94,14,766
94,15,793
94,16,781
94,17,845
94,18,883
94,19,939
94,20,940
94,21,941
94,22,992
94,23,1054
94,24,1056
94,25,1095
94,26,1092
94,27,1095
94,28,1077
94,29,1075
94,30,1171
94,31,1129
94,32,1138
94,33,1128
94,34,1131
94,35,1242
94,36,1189
94,37,1257
94,38,1222
94,39,1188
94,40,1276
94,41,1192
94,42,1214
94,43,1330
94,44,1339
94,45,1300
94,46,1317
94,47,1377
94,48,1291
94,49,1255
94,50,1231
94,51,1287
94,52,1296
94,53,1219
94,54,1234
94,55,1228
94,56,1205
94,57,1224
94,58,1180
94,59,1132
94,60,1052
94,61,1135
94,62,1180
94,63,1153
94,64,1143
94,65,1014
94,66,810
94,67,791
94,68,712
94,69,742
94,70,785
94,71,922
94,72,938
94,73,853
94,74,855
94,75,892
94,76,811
94,77,868
94,78,853
94,79,759
94,80,797
95,0,1102
95,1,1173
95,2,1118
95,3,1149
95,4,1177
95,5,1176
95,6,1223
95,7,1220
95,8,1279
95,9,1238
95,10,1311
95,11,1346
95,12,1388
95,13,1332
95,14,1387
95,15,1372
95,16,1444
95,17,1454
95,18,1524
95,19,1624
95,20,1716
95,21,1742
95,22,1715
95,23,1708
95,24,1873
95,25,1781
95,26,1859
95,27,1995
95,28,2019
95,29,2071
95,30,2000
95,31,1997
95,32,2069
95,33,2203
95,34,2239
95,35,2220
95,36,2325
95,37,2419
95,38,2325
95,39,2388
95,40,2486
95,41,2387
95,42,2493
95,43,2396
95,44,2549
95,45,2611
95,46,2586
95,47,2631
95,48,2569
95,49,2564
95,50,2495
95,51,2429
95,52,2370
95,53,2322
95,54,2410
95,55,2301
95,56,2300
95,57,2303
95,58,2279
95,59,2189
95,60,2202
95,61,2271
95,62,2178
95,63,2162
95,64,2133
95,65,1985
95,66,1860
95,67,2078
95,68,1914
95,69,1863
95,70,1706
95,71,2025
95,72,1950
95,73,1697
95,74,1616
95,75,1607
95,76,1473
95,77,1536
95,78,1595
95,79,1381
95,80,1304
96,0,1242
96,1,1312
96,2,1381
96,3,1385
96,4,1435
96,5,1460
96,6,1458
96,7,1422
96,8,1501
96,9,1449
96,10,1455
96,11,1575
96,12,1478
96,13,1477
96,14,1476
96,15,1461
96,16,1496
96,17,1468
96,18,1535
96,19,1578
96,20,1601
96,21,1585
96,22,1451
96,23,1572
96,24,1392
96,25,1523
96,26,1597
96,27,1630
96,28,1572
96,29,1758
96,30,1728
96,31,1914
96,32,1883
96,33,2189
96,34,2206
96,35,2337
96,36,2455
96,37,2645
96,38,2588
96,39,2692
96,40,2804
96,41,2851
96,42,2841
96,43,2923
96,44,2973
96,45,2894
96,46,3060
96,47,3116
96,48,2829
96,49,2719
96,50,2769
96,51,2659
96,52,2502
96,53,2428
96,54,2516
96,55,2536
96,56,2517
96,57,2502
96,58,2408
96,59,2470
96,60,2444
96,61,2584
96,62,2598
96,63,2716
96,64,2568
96,65,2497
96,66,1998
96,67,2166
96,68,2114
96,69,2224
96,70,2312
96,71,2535
96,72,2439
96,73,2347
96,74,2159
96,75,2011
96,76,2061
96,77,1924
96,78,1794
96,79,1828
96,80,1794
97,0,3177
97,1,3350
97,2,3329
97,3,3404
97,4,3328
97,5,3255
97,6,3333
97,7,3176
97,8,3163
97,9,3289
97,10,3234
97,11,3287
97,12,3227
97,13,3110
97,14,3178
97,15,3177
97,16,3084
97,17,3039
97,18,3128
97,19,3184
97,20,3182
97,21,3177
97,22,3314
97,23,3382
97,24,3279
97,25,3287
97,26,3413
97,27,3465
97,28,3595
97,29,3795
97,30,4004
97,31,3820
97,32,4088
97,33,4353
97,34,4659
97,35,4859
97,36,5094
97,37,5360
97,38,5334
97,39,5344
97,40,5374
97,41,5359
97,42,5580
97,43,5574
97,44,5613
97,45,5881
97,46,5721
97,47,5629
97,48,5303
97,49,5080
97,50,4970
97,51,4855
97,52,4752
97,53,4537
97,54,4423
97,55,4539
97,56,4365
97,57,4226
97,58,4200
97,59,4122
97,60,4238
97,61,4378
97,62,4456
97,63,4422
97,64,4286
97,65,4249
97,66,3336
97,67,3526
97,68,3380
97,69,3491
97,70,3608
97,71,3825
97,72,3721
97,73,3611
97,74,3222
97,75,2912
97,76,2894
97,77,2720
97,78,2627
97,79,2558
97,80,2276
98,0,2127
98,1,2203
98,2,2360
98,3,2258
98,4,2221
98,5,2231
98,6,2197
98,7,2211
98,8,2129
98,9,1992
98,10,2086
98,11,2093
98,12,2085
98,13,1976
98,14,2024
98,15,2029
98,16,1977
98,17,1980
98,18,1952
98,19,2083
98,20,2108
98,21,2126
98,22,2176
98,23,2192
98,24,2185
98,25,2340
98,26,2284
98,27,2492
98,28,2522
98,29,2656
98,30,2766
98,31,2890
98,32,3089
98,33,3129
98,34,3383
98,35,3498
98,36,3770
98,37,3877
98,38,3735
98,39,3797
98,40,3777
98,41,3786
98,42,3894
98,43,3877
98,44,3968
98,45,3907
98,46,3918
98,47,3716
98,48,3587
98,49,3396
98,50,3266
98,51,3175
98,52,3180
98,53,3006
98,54,2969
98,55,2936
98,56,2835
98,57,2829
98,58,2575
98,59,2697
98,60,2557
98,61,2828
98,62,2828
98,63,2853
98,64,2716
98,65,2757
98,66,2079
98,67,2199
98,68,2181
98,69,2232
98,70,2278
98,71,2383
98,72,2389
98,73,2218
98,74,2104
98,75,1902
98,76,1907
98,77,1763
98,78,1608
98,79,1553
98,80,1517
99,0,2900
99,1,3122
99,2,3041
99,3,3193
99,4,3189
99,5,3048
99,6,3059
99,7,2961
99,8,2912
99,9,2944
99,10,2968
99,11,2999
99,12,2986
99,13,2746
99,14,2803
99,15,2801
99,16,2710
99,17,2792
99,18,2833
99,19,2842
99,20,2901
99,21,2928
99,22,2942
99,23,2930
99,24,2815
99,25,3020
99,26,3180
99,27,3327
99,28,3517
99,29,3774
99,30,3724
99,31,3835
99,32,4016
99,33,4372
99,34,4678
99,35,4988
99,36,5260
99,37,5329
99,38,5360
99,39,5284
99,40,5521
99,41,5502
99,42,5533
99,43,5567
99,44,5470
99,45,5498
99,46,5358
99,47,5636
99,48,5112
99,49,4999
99,50,4812
99,51,4617
99,52,4630
99,53,4416
99,54,4281
99,55,4229
99,56,4052
99,57,3968
99,58,3775
99,59,3789
99,60,3872
99,61,3928
99,62,3964
99,63,4156
99,64,4062
99,65,4051
99,66,3203
99,67,3284
99,68,3408
99,69,3117
99,70,3215
99,71,3487
99,72,3338
99,73,3555
99,74,3170
99,75,2796
99,76,2915
99,77,2855
99,78,2540
99,79,2366
99,80,2450
100,0,2299
100,1,2415
100,2,2461
100,3,2542
100,4,2539
100,5,2522
100,6,2449
100,7,2332
100,8,2362
100,9,2312
100,10,2253
100,11,2256
100,12,2159
100,13,2152
100,14,2042
100,15,2005
100,16,2024
100,17,1995
100,18,2101
100,19,2180
100,20,2224
100,21,2281
100,22,2369
100,23,2394
100,24,2470
100,25,2597
100,26,2550
100,27,2622
100,28,2657
100,29,2873
100,30,3040
100,31,3088
100,32,3221
100,33,3484
100,34,3472
100,35,3713
100,36,3938
100,37,3974
100,38,4169
100,39,3958
100,40,4098
100,41,4033
100,42,4166
100,43,4097
100,44,4018
100,45,4097
100,46,4171
100,47,4147
100,48,3874
100,49,3742
100,50,3570
100,51,3498
100,52,3322
100,53,3359
100,54,3293
100,55,3220
100,56,3201
100,57,3040
100,58,2887
100,59,2936
100,60,2788
100,61,2898
100,62,3101
100,63,3208
100,64,3132
100,65,3181
100,66,2474
100,67,2452
100,68,2499
100,69,2389
100,70,2393
100,71,2724
100,72,2618
100,73,2763
100,74,2272
100,75,2107
100,76,2088
100,77,1977
100,78,1819
100,79,1790
100,80,1686
101,0,1670
101,1,1808
101,2,1733
101,3,1815
101,4,1711
101,5,1804
101,6,1841
101,7,1937
101,8,1885
101,9,1758
101,10,1863
101,11,1905
101,12,1841
101,13,1930
101,14,1844
101,15,1958
101,16,1978
101,17,2052
101,18,2153
101,19,2279
101,20,2257
101,21,2328
101,22,2368
101,23,2415
101,24,2369
101,25,2316
101,26,2281
101,27,2335
101,28,2269
101,29,2323
101,30,2258
101,31,2326
101,32,2334
101,33,2334
101,34,2309
101,35,2390
101,36,2360
101,37,2463
101,38,2386
101,39,2497
101,40,2492
101,41,2426
101,42,2531
101,43,2431
101,44,2529
101,45,2477
101,46,2489
101,47,2570
101,48,2461
101,49,2385
101,50,2441
101,51,2301
101,52,2273
101,53,2092
101,54,2207
101,55,2157
101,56,2110
101,57,2113
101,58,2000
101,59,1891
101,60,1856
101,61,1996
101,62,2074
101,63,2020
101,64,1888
101,65,1859
101,66,1544
101,67,1498
101,68,1407
101,69,1437
101,70,1396
101,71,1673
101,72,1521
101,73,1429
101,74,1479
101,75,1453
101,76,1394
101,77,1308
101,78,1229
101,79,1210
101,80,1106
102,0,1357
102,1,1492
102,2,1460
102,3,1527
102,4,1557
102,5,1534
102,6,1599
102,7,1596
102,8,1672
102,9,1586
102,10,1715
102,11,1651
102,12,1640
102,13,1740
102,14,1779
102,15,1767
102,16,1840
102,17,1891
102,18,2009
102,19,2082
102,20,1973
102,21,2148
102,22,2177
102,23,2200
102,24,2150
102,25,2188
102,26,2174
102,27,2189
102,28,2129
102,29,2181
102,30,2135
102,31,2068
102,32,2159
102,33,2104
102,34,2136
102,35,2276
102,36,2270
102,37,2305
102,38,2305
102,39,2302
102,40,2293
102,41,2230
102,42,2408
102,43,2348
102,44,2323
102,45,2464
102,46,2317
102,47,2490
102,48,2400
102,49,2361
102,50,2290
102,51,2306
102,52,2249
102,53,2110
102,54,2118
102,55,2028
102,56,2076
102,57,2006
102,58,2035
102,59,1869
102,60,1863
102,61,1990
102,62,1982
102,63,2012
102,64,1930
102,65,1796
102,66,1487
102,67,1398
102,68,1377
102,69,1426
102,70,1305
102,71,1607
102,72,1657
102,73,1500
102,74,1412
102,75,1390
102,76,1452
102,77,1370
102,78,1458
102,79,1294
102,80,1168
103,0,1197
103,1,1219
103,2,1302
103,3,1270
103,4,1236
103,5,1320
103,6,1289
103,7,1341
103,8,1359
103,9,1234
103,10,1368
103,11,1367
103,12,1275
103,13,1359
103,14,1339
103,15,1335
103,16,1306
103,17,1339
103,18,1365
103,19,1298
103,20,1366
103,21,1385
103,22,1311
103,23,1375
103,24,1346
103,25,1379
103,26,1450
103,27,1459
103,28,1530
103,29,1571
103,30,1593
103,31,1653
103,32,1738
103,33,1887
103,34,1976
103,35,2147
103,36,2267
103,37,2353
103,38,2489
103,39,2476
103,40,2619
103,41,2588
103,42,2710
103,43,2763
103,44,2665
103,45,2808
103,46,2785
103,47,2813
103,48,2705
103,49,2561
103,50,2423
103,51,2399
103,52,2294
103,53,2286
103,54,2288
103,55,2154
103,56,2164
103,57,2193
103,58,2200
103,59,2086
103,60,2074
103,61,2248
103,62,2165
103,63,2317
103,64,2276
103,65,2262
103,66,1631
103,67,1867
103,68,1762
103,69,1846
103,70,2002
103,71,2138
103,72,2047
103,73,2026
103,74,1848
103,75,1685
103,76,1636
103,77,1588
103,78,1500
103,79,1420
103,80,1340
104,0,1393
104,1,1438
104,2,1400
104,3,1481
104,4,1468
104,5,1391
104,6,1381
104,7,1291
104,8,1384
104,9,1338
104,10,1297
104,11,1289
104,12,1357
104,13,1219
104,14,1321
104,15,1248
104,16,1325
104,17,1320
104,18,1351
104,19,1400
104,20,1434
104,21,1492
104,22,1542
104,23,1607
104,24,1587
104,25,1657
104,26,1793
104,27,1774
104,28,1831
104,29,1936
104,30,1982
104,31,2128
104,32,2179
104,33,2290
104,34,2315
104,35,2406
104,36,2590
104,37,2661
104,38,2700
104,39,2566
104,40,2615
104,41,2570
104,42,2677
104,43,2530
104,44,2561
104,45,2563
104,46,2539
104,47,2634
104,48,2381
104,49,2299
104,50,2330
104,51,2270
104,52,2159
104,53,2155
104,54,2080
104,55,2029
104,56,2005
104,57,1986
104,58,1855
104,59,1903
104,60,1881
104,61,1879
104,62,1897
104,63,1925
104,64,1862
104,65,1739
104,66,1624
104,67,1580
104,68,1500
104,69,1535
104,70,1486
104,71,1614
104,72,1465
104,73,1377
104,74,1247
104,75,1162
104,76,1063
104,77,1114
104,78,950
104,79,964
104,80,851
105,0,473
105,1,477
105,2,454
105,3,508
105,4,469
105,5,466
105,6,491
105,7,479
105,8,492
105,9,448
105,10,537
105,11,517
105,12,471
105,13,492
105,14,521
105,15,585
105,16,554
105,17,562
105,18,558
105,19,546
105,20,666
105,21,644
105,22,614
105,23,682
105,24,675
105,25,710
105,26,652
105,27,670
105,28,669
105,29,705
105,30,708
105,31,754
105,32,721
105,33,832
105,34,804
105,35,838
105,36,800
105,37,866
105,38,829
105,39,864
105,40,870
105,41,875
105,42,920
105,43,888
105,44,916
105,45,924
105,46,898
105,47,949
105,48,918
105,49,869
105,50,913
105,51,840
105,52,800
105,53,812
105,54,792
105,55,796
105,56,809
105,57,807
105,58,738
105,59,723
105,60,678
105,61,740
105,62,684
105,63,685
105,64,644
105,65,634
105,66,612
105,67,653
105,68,591
105,69,621
105,70,562
105,71,644
105,72,580
105,73,620
105,74,503
105,75,555
105,76,463
105,77,477
105,78,503
105,79,429
105,80,426
106,0,739
106,1,693
106,2,779
106,3,782
106,4,740
106,5,756
106,6,750
106,7,758
106,8,746
106,9,793
106,10,819
106,11,823
106,12,865
106,13,835
106,14,835
106,15,865
106,16,857
106,17,940
106,18,985
106,19,1009
106,20,1045
106,21,1088
106,22,1133
106,23,1113
106,24,1118
106,25,1202
106,26,1254
106,27,1257
106,28,1243
106,29,1320
106,30,1358
106,31,1374
106,32,1325
106,33,1401
106,34,1436
106,35,1437
106,36,1515
106,37,1617
106,38,1495
106,39,1492
106,40,1554
106,41,1517
106,42,1622
106,43,1486
106,44,1632
106,45,1648
106,46,1631
106,47,1618
106,48,1589
106,49,1545
106,50,1543
106,51,1470
106,52,1475
106,53,1397
106,54,1499
106,55,1420
106,56,1448
106,57,1442
106,58,1395
106,59,1361
106,60,1400
106,61,1373
106,62,1356
106,63,1331
106,64,1305
106,65,1187
106,66,1130
106,67,1202
106,68,1075
106,69,1110
106,70,1066
106,71,1129
106,72,1149
106,73,1047
106,74,967
106,75,914
106,76,819
106,77,931
106,78,919
106,79,827
106,80,752
107,0,857
107,1,875
107,2,887
107,3,834
107,4,879
107,5,872
107,6,887
107,7,907
107,8,879
107,9,966
107,10,909
107,11,1067
107,12,957
107,13,939
107,14,994
107,15,1023
107,16,1074
107,17,1123
107,18,1215
107,19,1294
107,20,1352
107,21,1382
107,22,1432
107,23,1446
107,24,1468
107,25,1408
107,26,1515
107,27,1538
107,28,1616
107,29,1606
107,30,1586
107,31,1624
107,32,1632
107,33,1753
107,34,1794
107,35,1864
107,36,1898
107,37,2007
107,38,1879
107,39,1958
107,40,1814
107,41,1846
107,42,1905
107,43,1817
107,44,1905
107,45,1952
107,46,1992
107,47,2074
107,48,2026
107,49,2074
107,50,2027
107,51,2041
107,52,1994
107,53,2082
107,54,2092
107,55,2061
107,56,2003
107,57,2001
107,58,2068
107,59,2096
107,60,2019
107,61,2003
107,62,1934
107,63,2024
107,64,1851
107,65,1706
107,66,1505
107,67,1256
107,68,1413
107,69,1429
107,70,1367
107,71,1408
107,72,1367
107,73,1150
107,74,1077
107,75,1024
107,76,998
107,77,1025
107,78,978
107,79,974
107,80,872
108,0,7967
108,1,8331
108,2,8551
108,3,8526
108,4,8517
108,5,8519
108,6,8190
108,7,8215
108,8,8169
108,9,8036
108,10,7910
108,11,8131
108,12,7766
108,13,7916
108,14,7655
108,15,7572
108,16,7526
108,17,7407
108,18,7311
108,19,7485
108,20,7646
108,21,7554
108,22,7740
108,23,7827
108,24,7761
108,25,7929
108,26,8281
108,27,8661
108,28,9036
108,29,9542
108,30,9807
108,31,10322
108,32,10777
108,33,11464
108,34,11875
108,35,12806
108,36,13815
108,37,14233
108,38,14241
108,39,14377
108,40,14598
108,41,14458
108,42,14824
108,43,14806
108,44,14630
108,45,15048
108,46,14821
108,47,14919
108,48,13724
108,49,12985
108,50,12499
108,51,12145
108,52,11816
108,53,11150
108,54,11125
108,55,10978
108,56,10622
108,57,10573
108,58,10194
108,59,10097
108,60,10095
108,61,10311
108,62,10298
108,63,10779
108,64,10301
108,65,10718
108,66,8071
108,67,8431
108,68,8257
108,69,8635
108,70,8851
108,71,9562
108,72,9569
108,73,9102
108,74,8096
108,75,7448
108,76,7514
108,77,6824
108,78,6583
108,79,6055
108,80,5690
109,0,1509
109,1,1514
109,2,1537
109,3,1505
109,4,1583
109,5,1515
109,6,1528
109,7,1483
109,8,1470
109,9,1523
109,10,1528
109,11,1554
109,12,1565
109,13,1567
109,14,1520
109,15,1558
109,16,1623
109,17,1498
109,18,1571
109,19,1628
109,20,1669
109,21,1679
109,22,1687
109,23,1770
109,24,1752
109,25,1852
109,26,1968
109,27,1880
109,28,2000
109,29,2003
109,30,2063
109,31,2069
109,32,2356
109,33,2317
109,34,2333
109,35,2494
109,36,2507
109,37,2551
109,38,2579
109,39,2533
109,40,2645
109,41,2645
109,42,2717
109,43,2602
109,44,2767
109,45,2715
109,46,2660
109,47,2747
109,48,2592
109,49,2568
109,50,2661
109,51,2579
109,52,2484
109,53,2426
109,54,2386
109,55,2531
109,56,2395
109,57,2269
109,58,2145
109,59,2130
109,60,2174
109,61,2179
109,62,2141
109,63,2173
109,64,2158
109,65,2076
109,66,1767
109,67,1652
109,68,1742
109,69,1576
109,70,1633
109,71,1984
109,72,2132
109,73,2133
109,74,1920
109,75,1793
109,76,1862
109,77,1703
109,78,1684
109,79,1467
109,80,1537
110,0,3640
110,1,3819
110,2,3900
110,3,3924
110,4,4106
110,5,4147
110,6,4155
110,7,4320
110,8,4346
110,9,4513
110,10,4455
110,11,4705
110,12,4672
110,13,4457
110,14,4670
110,15,4535
110,16,4571
110,17,4827
110,18,4652
110,19,4967
110,20,5044
110,21,4964
110,22,4950
110,23,4963
110,24,4912
110,25,4918
110,26,4668
110,27,4939
110,28,4903
110,29,5048
110,30,5022
110,31,5128
110,32,5382
110,33,5604
110,34,5856
110,35,5892
110,36,5979
110,37,6344
110,38,6041
110,39,6112
110,40,6387
110,41,6295
110,42,6453
110,43,6335
110,44,6319
110,45,6402
110,46,6110
110,47,6402
110,48,5971
110,49,5840
110,50,5607
110,51,5324
110,52,5306
110,53,4913
110,54,5057
110,55,4653
110,56,4647
110,57,4587
110,58,4304
110,59,4169
110,60,4354
110,61,4345
110,62,4380
110,63,4722
110,64,4410
110,65,4511
110,66,3656
110,67,3396
110,68,3385
110,69,3420
110,70,3241
110,71,3540
110,72,3320
110,73,3043
110,74,3113
110,75,2742
110,76,2790
110,77,2617
110,78,2392
110,79,2310
110,80,2328
