evid_id,even_id,sent_id,doc_url,crawl_id,crawl_date,text,citation_url,anno_provided_url,fine_grained_location,type,country,date,value,restriction,source_type
1d82ebf4-4213-4db4-9214-0f9b150eb6c4,c897c3c6-f66a-4655-ab12-24bb3c9ff97a,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_153,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Regional train services to the most affected areas were suspended, with trains skipping stops at Codogno, Maleo and Casalpusterlengo stations.",https://milano.repubblica.it/cronaca/2020/02/22/news/coronavirus_il_comune_di_milano_sospende_dal_lavoro_i_dipendenti_che_abitano_delle_zone_coinvolte-249252812/,,Codogno|Maleo|Casalpusterlengo,public transportation,ITA,2020-02-22,na,1,O
1a07574f-a1d8-4b42-be77-53b638d846a8,1a868c43-84fa-41e1-a553-3b7ad17a7db2,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_168,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Streets, parks and train stations in multiple cities in Lombardy were left deserted.",https://www.tgcom24.mediaset.it/cronaca/lombardia/foto/coronavirus-milano-deserta-mezzi-pubblici-vuoti-e-mercati-abbandonati_15301555-2020.shtml,,Lombardy,public transportation,ITA,2020-05-10,na,1,O
870a8d95-5bee-4ea6-bd36-88ef5e8d1658,e51edb3d-4de4-432a-8cc7-cd4ea9426839,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_189,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Morgan Stanley, Barclays, Mediobanca and UniCredit requested their Milan staff to work from home.",https://www.reuters.com/article/us-china-health-banks-idUSKCN20I2LW,,Morgan Stanley|Barclays|Mediobanca|Unicredit|Milan,confinement,ITA,2020-02-25,na,1,O
f009bc2b-efec-4e2f-ac30-7c3e6a5220bc,4177449b-fa61-4ab4-a0db-23ba5808ac8d,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_191,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Salone del Mobile, a furniture fair in Milan, was postponed to 16 to 21 June.",https://www.ilsole24ore.com/art/coronavirus-salone-mobile-rinviato-giugno-AClPZvLB,,Salone Del Mobile|Milan,entertainment/cultural sector closure,ITA,2020-02-25,na,1,O
f8c47c5d-4199-4ae5-9201-a1ebe5d16d31,4177449b-fa61-4ab4-a0db-23ba5808ac8d,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_194,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Expocasa, a furniture fair in Turin, was rescheduled initially to 28 March to 5 April but later to future date to be announced later.",https://www.expocasa.it/3796/aggiornamenti-corona-virus,,Turin,entertainment/cultural sector closure,ITA,2020-02-25,na,1,O
558d25d3-eab3-4b75-b50f-7b005611485c,4177449b-fa61-4ab4-a0db-23ba5808ac8d,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_187,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"The Italian Basketball Federation suspended all of its championship games, including Lega Basket Serie A.Istituto Tecnico Economico Enrico Tosi in Varese, Istituto Comprensivo di Pianoro in Bologna and Liceo Attilio Bertolucci in Parma conducted lessons for students online while waiting for the schools to reopen.",https://www.raisport.rai.it/articoli/2020/02/basket-A-A2-maschile-femminile-6592d551-065e-4245-931a-488e53809874.html|https://parma.repubblica.it/cronaca/2020/02/26/news/coronavirus_confinati_si_isolati_no_il_racconto_dei_liceali_di_parma_dalle_loro_camere-249616316/,,The Italian Basketball Federation|Lega Basket Serie A.Istituto|Varese|Istituto Comprensivo Di Pianoro|Bologna|Parma,entertainment/cultural sector closure,ITA,2020-02-25,na,1,O
3e3acf33-f906-4213-9350-1b2db51d57d5,4177449b-fa61-4ab4-a0db-23ba5808ac8d,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_190,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,Multiple fairs and exhibitions were rescheduled.,https://www.ilsole24ore.com/art/coronavirus-salone-mobile-rinviato-giugno-AClPZvLB,,,entertainment/cultural sector closure,ITA,2020-02-25,na,1,O
3b20fb6f-a489-4d71-9035-08b3d1354407,1cdd48bc-1c45-4ec1-b22e-950444ad1285,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_210,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,The Winter Rescue Race in Piedmont was cancelled.,https://www.unionemonregalese.it/2020/02/27/annullata-coronavirus-winter-rescue-race-artesina/,,Piedmont,entertainment/cultural sector closure,ITA,2020-02-29,na,1,O
6db0541a-8e00-43f3-b20a-ae287f430e02,9ea7937a-d41c-4e92-982e-1852517e5b45,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_253,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"In the evening, Conte announced in a press conference that all measures previously applied only in the so-called ""red zones"" had been extended to the whole country, putting approximately 60 million people in lockdown.",https://edition.cnn.com/2020/03/09/europe/coronavirus-italy-lockdown-intl/index.html,,Italy,confinement,ITA,2020-03-09,na,1,O
e8880fac-941b-45a2-8479-b1e07363388a,f06bc2ae-3615-4b95-8bc0-345e6c95df8f,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_146,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 22 February, the government announced a new decree imposing the quarantine of more than 50,000 people from 11 municipalities in Northern Italy.",https://milano.repubblica.it/cronaca/2020/02/21/news/coronavirus_codogno_castiglione_d_adda_contagiati_misure_sicurezza-249154447/,,Northern Italy,confinement,ITA,2020-02-22,na,1,O
6940cf0b-5400-49dd-b2fd-c513167f6e3b,f06bc2ae-3615-4b95-8bc0-345e6c95df8f,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_147,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,The quarantine zones are called the Red Zones and the areas in Lombardy and Veneto outside of them are called the Yellow Zones.,https://milano.repubblica.it/cronaca/2020/02/21/news/coronavirus_codogno_castiglione_d_adda_contagiati_misure_sicurezza-249154447/,,Lombardy|Veneto|The Yellow Zones,confinement,ITA,2020-02-22,na,1,O
ff19ff8c-69a5-4b31-9f30-2f4ac8e79e32,f06bc2ae-3615-4b95-8bc0-345e6c95df8f,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_295,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 22 February, the government established a lockdown for eleven municipalities in Lombardy and Veneto.",https://www.la7.it/nonelarena/video/lelenco-dei-comuni-in-quarantena-a-causa-del-coronavirus-23-02-2020-308963,,Lombardy|Veneto,confinement,ITA,2020-02-22,na,1,O
1cd1f95d-e270-4bfa-8662-159c9320ba39,f06bc2ae-3615-4b95-8bc0-345e6c95df8f,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_165,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"The ""Ocean Viking"", a rescue ship operated by MSF and SOS Mediteranee that was carrying almost 300 migrants, was quarantined for 14 days in Pozzallo, Sicily.",https://www.cnn.com/2020/02/23/europe/italy-novel-coronavirus-spike-intl/index.html,,Msf|Sos Mediteranee|Pozzallo|Sicily,confinement,ITA,2020-02-22,na,1,O
1215e9b9-5f8f-4ef0-b157-755270b5e0ec,772d3c8c-bf9d-4e8d-b4b4-b2c813977dd8,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_631,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,On 9 March 5 Milan players had been diagnosed with fever before a league match.,https://sport.sky.it/volley/2020/03/08/coronavirus-volley-partita-sospesa-milano-padova,,Milan,entertainment/cultural sector closure,ITA,2020-03-09,na,1,O
4d3dabda-85a8-420a-ab22-49a98ef848c3,55a7fc5b-ebbe-4bef-a64f-406d6b2208c7,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_255,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 11 March, the government allocated 25Â billion euros for the emergency.",https://www.repubblica.it/economia/2020/03/11/news/emergenza_coronavirus_conferenza_stampa_conte_misure_economiche-250924846/,,Italy,economic impact,ITA,2020-03-11,na,1,O
40f64017-1421-4d8c-bd5f-7e96792d9120,97755873-e58d-466d-9b94-8a27fcfa2816,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_256,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"In the evening, Conte announced a tightening of the lockdown, with all commercial and retail businesses except those providing essential services, like grocery shops and pharmacies, closed down.",https://www.repubblica.it/politica/2020/03/11/news/coronavirus_conte_italia_governo_misure-250988471/?ref,,Italy,work restrictions,ITA,2020-03-11,na,1,O
2e60a25b-8f6f-437b-84c1-396988811f5c,2dceceb5-d9b6-4173-9e58-4883e2493f97,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_256,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"In the evening, Conte announced a tightening of the lockdown, with all commercial and retail businesses except those providing essential services, like grocery shops and pharmacies, closed down.",https://www.repubblica.it/politica/2020/03/11/news/coronavirus_conte_italia_governo_misure-250988471/?ref,,Italy,public transportation,ITA,2020-03-11,na,1,O
5f701546-1928-4006-b117-d420f5c37798,ed467efe-abaf-47e0-9b09-8e3f7a84f4cf,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_273,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 6 April, the government announced a new economic stimulus plan, consisting of â¬200 billion of state-guaranteed loans to companies and additional â¬200 billion of guarantees to support exports.",https://www.politico.eu/article/italy-adopts-e400b-liquidity-plan-amid-coronavirus-crisis/,,Italy,economic impact,ITA,2020-04-06,na,1,O
cdbdb219-fed7-4219-81b7-4cd2fcbe02de,5bfb16bf-87fb-4ee0-963e-734a45adc0e4,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_279,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 10 April, Conte announced the prolongation of the lockdown until 3 May, as well as the reopening of some businesses like bookshopsÂ and forestry.",https://www.repubblica.it/cronaca/2020/04/10/news/coronavirus_giuseppe_conte_riaperture-253677426/,,Italy,confinement,ITA,2020-04-10,na,1,O
a27ad7c4-4336-42aa-aee5-4135802ac940,61e4c546-8422-4217-a4ce-8f82b4fc6bb4,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_287,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 15 March, President of Campania Vincenzo De Luca imposed a strict quarantine on Ariano Irpino, in the province of Avellino, and four other municipalities in the province of Salerno, Atena Lucana, Caggiano, Polla, and Sala Consilina.",https://napoli.repubblica.it/cronaca/2020/03/15/news/de_luca_chiude_altri_4_comuni-251388474/,,Campania Vincenzo De Luca|Ariano Irpino|Avellino|Salerno|Atena|Caggiano|Polla,confinement,ITA,2020-03-15,na,1,O
86dd1471-796a-40cb-9d3e-97f5580e7bc4,ec21a8f3-7480-4114-8fe9-f7961c123472,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_288,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 16 March, President of Emilia-Romagna Stefano Bonaccini imposed a strengthened quarantine on the municipality of Medicina, near Bologna, since it had developed an intense outbreak.",https://bologna.repubblica.it/cronaca/2020/03/16/news/coronavirus_medicina_e_zona_rossa_vietato_entrare_e_uscire-251412467/,,Medicina|Bologna,confinement,ITA,2020-03-16,na,1,O
ee4974ac-c0f5-48cc-b388-159c36cb4eee,86278df2-c78c-4b1a-baf9-7c977feb53a3,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_302,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 23 February 2020, Austria suspended all trains to and from Italy for a few hours because of suspected cases.",https://news.sky.com/story/coronavirus-towns-in-lockdown-as-italy-races-to-contain-europes-biggest-outbreak-11941438,,Austria|Italy,public transportation,ITA,2020-02-23,na,1,O
8120f47e-122f-4cd6-967b-d5d93d47fd45,0c2ef0b5-fc90-4913-9c15-107a69705612,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_394,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"In some regions, hotels were used to host healthcare workers or patients, and in Liguria a ship was adapted to host people in quarantine.",https://www.ilfattoquotidiano.it/2020/04/01/coronavirus-a-roma-alberghi-requisiti-per-ospitare-i-pazienti-in-via-di-guarigione-il-piano-della-regione-lazio-per-affrontare-lemergenza/5756431/|https://www.ilsole24ore.com/art/pronta-splendid-prima-nave-ospedale-degenti-post-covid-19-AD6NHJE,,Liguria,confinement,ITA,2020-03-17,na,1,O
4572282b-36b8-4e47-8f93-5c5523b71d0d,af68474e-e35c-4fb4-996a-b79ea21c27b1,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_421,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"The sectors of tourism, accommodation and food services were among the hardest hit by foreign countries' limitations to travel to Italy, and by the nationwide lockdown imposed by the government on 8 March.",https://www.theguardian.com/travel/2020/mar/17/nothing-less-than-a-catastrophe-venice-left-high-and-dry-by-coronavirus,,Italy,introduction of travel quarantine policies,ITA,2020-03-08,na,1,O
80fecece-be0a-44d9-a93c-1c6c23b5ea90,c9e06a1b-8879-408c-90df-c1a60d7ea8a2,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_424,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"Multiple factories, like Fiat Chrysler, halted production in some of their plants.",https://www.ft.com/content/d0565f72-5fcf-11ea-b0ab-339c2307bcd4,,Fiat Chrysler,work restrictions,ITA,2020-03-12,na,1,O
c5fe4e3a-28e1-42fd-ae60-4a2a6076817d,65bda5c1-bb17-4b02-8004-fd6aed796d90,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_6,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"In February, eleven municipalities in northern Italy were identified as the centres of the two main Italian clusters and placed under quarantine.",https://www.repubblica.it/cronaca/2020/02/22/news/coronavirus_in_italia_aggiornamento_ora_per_ora-249241616/,,Italy,confinement,ITA,2020-02-06,na,1,O
1ca0c19a-2f31-4166-a4a7-61f8ece41cd5,6c3693d2-1666-48d6-a3eb-f718ecabd826,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_271,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"It included also the possibility of reducing or suspending public and private transport, and gave the regional governments power to impose additional restrictive regulations in their Regions for a maximum of seven days before being confirmed by national decree.",https://www.ilpost.it/2020/03/24/decreto-restrizioni-sanzioni-coronavirus/,,,freedom of movement (nationality dependent),ITA,2020-03-24,na,1,O
780b8b9c-ae7d-440e-84b3-c29363a5e377,fc1426d2-c7fe-4acd-9a6b-944d2b068b92,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_276,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"On 8 April, a government's decree closed all Italian ports until 31 July, stating that they do not ensure the necessary requirements for the classification and definition of ""safe place"", established by the Hamburg RulesÂ on maritime search and rescue.",https://www.huffingtonpost.it/entry/litalia-chiude-i-porti_it_5e8d89f2c5b6e1d10a6c2671?yhj&utm_hp_ref=it-homepage,,Italy,freedom of movement (nationality dependent),ITA,2020-04-08,na,1,O
3ad75c36-c8d2-4aec-acf6-8bc34cd56ba5,39b95f23-a776-4692-8896-7e74e01d9c00,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_284,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"May. Movements across regions would still be forbidden, while the ones between municipalities would be allowed only for work and health reasons, as well as for visits to relatives.",https://www.bbc.com/news/amp/world-europe-52435273,,Italy,freedom of movement (nationality dependent),ITA,2020-04-26,na,1,O
2bcba227-da23-4cef-a3fa-a5a9ac77973a,dad26635-3c56-493b-920c-b649eb6fe489,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_289,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,People were not allowed to enter or exit the town for any reason.,https://bologna.repubblica.it/cronaca/2020/03/16/news/coronavirus_medicina_e_zona_rossa_vietato_entrare_e_uscire-251412467/,,Medicina|Bologna,freedom of movement (nationality dependent),ITA,2020-03-16,na,1,O
c20eb9cb-8081-48c8-a850-09fb9778c851,58d71e01-be5f-4dcd-9a3a-a6b174eb656a,a2bff85a-8fe2-11ea-a170-069b8ffc8dc8_297,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Italy,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,"The lockdown affects over 16 million people, roughly a quarter of Italy's total population, and prevents people from entering or leaving the zone, except ""for proven occupational needs or situations of need or for health reasons"", under threat of fines.",https://www.corriere.it/cronache/20_marzo_08/coronavirus-ecco-come-funzionano-nuove-regole-rispettare-d657e654-611c-11ea-8f33-90c941af0f23.shtml|https://www.theguardian.com/world/2020/mar/08/coronavirus-italy-quarantine-virus-reaches-washington-dc,,Italy,freedom of movement (nationality dependent),ITA,2020-03-07,na,1,O
002e0e29-bafb-449d-84dc-27a6c9a86a8b,841defc6-c0e6-11ea-8517-eeee0af72e81,d37f7d80-8fe2-11ea-a170-069b8ffc8dc8_268,https://en.wikipedia.org/wiki/COVID-19_pandemic_in_Europe,2020-05-06_d0cba9ae-8fda-11ea-b351-069b8ffc8dc8,2020-05-06,Early in April Malta and Italy closed their ports to vessels carrying asylum seekers from North Africa.,https://euobserver.com/migration/148058,,ITA,freedom of movement (nationality dependent),ITA,2020-04-06,other,1,O
8e235ca4-cde6-44bf-abbc-71b979de7945,6b73091c-d0a3-11ea-a4e6-eeee0af63fc2,ba07b858-cc2e-11ea-baf6-85d552857603_159,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,Authorities in Piedmont cancelled the last three days of the Carnival of Ivrea.,https://www.lastampa.it/cronaca/2020/02/24/news/ivrea-addio-guerra-delle-arance-e-la-quarta-volta-nella-storia-1.38507893,None,Piedmont|Carnival of Ivrea,entertainment/cultural sector closure,ITA,2020-02-23,na,1,O
1b966bb2-fc68-439c-866a-8f474a0a21f0,e8f249a2-d0a3-11ea-a3d3-eeee0af63fc2,ba07b858-cc2e-11ea-baf6-85d552857603_194,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,"Expocasa, a furniture fair in Turin, was rescheduled initially to 28 March to 5 April",,None,Expocasa|Turin,entertainment/cultural sector closure,ITA,2020-03-28,na,1,O
f8e603bd-466c-44de-9ee4-5fe4d1b6f7b3,5d2d5aa0-d0a4-11ea-a0a2-eeee0af7bc4e,ba07b858-cc2e-11ea-baf6-85d552857603_285,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,"Starting from 18 May most businesses could reopen, and free movement was granted to all citizens within their Region; movement across Regions was still banned for non-essential motives.",,None,ITA,work restrictions,ITA,2020-05-18,Mandatory work from home enforcement for non-essential workers,0,O
f8e603bd-466c-44de-9ee4-5fe4d1b6f7b3,6cc6dc3e-d0a4-11ea-b3a9-eeee0af63fc2,ba07b858-cc2e-11ea-baf6-85d552857603_285,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,"Starting from 18 May most businesses could reopen, and free movement was granted to all citizens within their Region; movement across Regions was still banned for non-essential motives.",,None,ITA,confinement,ITA,2020-05-18,Mandatory/advisedfor all the population,0,O
f8e603bd-466c-44de-9ee4-5fe4d1b6f7b3,864b28d6-d0a4-11ea-ba54-eeee0af456f2,ba07b858-cc2e-11ea-baf6-85d552857603_285,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,"Starting from 18 May most businesses could reopen, and free movement was granted to all citizens within their Region; movement across Regions was still banned for non-essential motives.",,None,ITA,entertainment/cultural sector closure,ITA,2020-05-25,"Museums, theaters, cinema, libraries, festivities",0,O
af689e3d-aa0b-4550-a76f-feb0a1e2d9f0,c2a51374-d0a3-11ea-9a3e-eeee0af63fc2,ba07b858-cc2e-11ea-baf6-85d552857603_160,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=968892796,2020-07-22_33a5590a-cc2e-11ea-bc9c-e5a08e1a5210,2020-07-22,"La Scala, Duomo di Milano and Piccolo Teatro in Milan, as well as Basilica Di San Marco in Venice, were closed until further notice.",https://www.avvenire.it/chiesa/pagine/milano-l-arcivescovo-delpini-un-pensiero-di-benedizione,None,Milan|Venice,entertainment/cultural sector closure,ITA,2020-02-22,"Museums, theaters, cinema, libraries, festivities",1,O
8672f1a4-f7aa-49c6-9ba3-5a4ea645feed,84e21cd4-3b38-4b1d-a108-8deb114746e6,mask-wearing-excel,None,2020-01-01-mask-wearing-excel,2020-01-01,mask-wearing-excel,https://www.thelocal.it/20200428/coronavirus-where-should-you-wear-a-face-mask-in-italy,None,None,mask wearing,ITA,2020-05-04,Mandatory,1,O
9eac8e8c-388a-481c-ac0c-18cb37f3e3d3,87557b76-e6c7-11ea-913c-eeee0af7c302,cfa8733c-e263-11ea-84a4-63df0619346f_298,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=973892308,2020-08-19_e6647ac2-e262-11ea-b94c-3d82666f28da,2020-08-19,"Due to the recent spike in Covid-19 cases in August, Italy’s health minister, Roberto Speranza announced the closure of nightclubs in some parts of the country and made masks mandatory between 6 pm and 6 am, in crowded areas and at social gatherings.",,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=973892308,ITA,entertainment/cultural sector closure,ITA,2020-08-17,"Bars, restaurants, night clubs",1,O
9eac8e8c-388a-481c-ac0c-18cb37f3e3d3,931bc992-e6c7-11ea-898d-eeee0af635f0,cfa8733c-e263-11ea-84a4-63df0619346f_298,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=973892308,2020-08-19_e6647ac2-e262-11ea-b94c-3d82666f28da,2020-08-19,"Due to the recent spike in Covid-19 cases in August, Italy’s health minister, Roberto Speranza announced the closure of nightclubs in some parts of the country and made masks mandatory between 6 pm and 6 am, in crowded areas and at social gatherings.",,https://en.wikipedia.org/w/index.php?title=COVID-19_pandemic_in_Italy&oldid=973892308,ITA,mask wearing,ITA,2020-08-17,Mandatory,1,O
